id,date,tlt,ud,pmt,wp,a,p,q,oee,rate,wf,uf,rework,give,line,unit,std,chk,Remark,waste_film_remark,waste_pellet_remark
34600,2023-03-29,7.07,2.5,4813,0.05,64.64,87.76,99.96,56.71,26.33,0.4,491,0,25.114,B,PP3,30,0,"10.00-12.30 Belt metal detector ไม่ทำงานทำให้ถุงเม็ดขึ้นไปอัดกันแตกที่ชั้นลอยเป็นจำนวนมาก
หาเหตุพบ Motor overload แก้ไข Reset ใหม่",,
34601,2023-03-29,11.67,0,13060,0,100,93.26,100,93.26,27.98,1.2,1240,0,25.116,C,PPE,30,0,,,
34602,2023-03-30,10.83,1,10668,0,90.77,90.44,100,82.09,27.13,1,1024,0,25.115,C,PPE,30,1,12.00-13.00 แท่งยางป้องกันการ Slide ของชุดสายพาน Outfeed หลุดขาดออกไปติดระหว่างสายพาน,รอยต่อ,
35596,2023-03-30,12.75,0,12600,0,100,82.35,100,82.35,24.71,1,1137,0,25.116,D,PPE,30,1,"20.00 - 20.30  พบสายลมแตกชุดclame จัมถุง3 แก้ไขเปลี่ยนสายลมเรียบร้อยแล้ว
00.00 - 00.10  หน้าจอ Display ของชุด Palletizing Line : D ไม่สามารถกดได้",รอยต่อ,
35597,2023-03-30,3.67,0,3999,0,100,90.8,100,90.8,27.24,0.6,401,0,25.118,B,PPC,30,1,,,
35598,2023-03-30,3.72,0,5926,0,100,88.5,100,88.5,39.83,0.5,595,0,25.118,A,PP12,45,1,,,
35599,2023-03-30,4.83,0,5475,0,100,94.46,100,94.46,28.34,0.4,552,0,25.118,A,PPC,30,1,,,
35600,2023-03-30,0.58,0,611,0,100,87.79,100,87.79,26.34,0,113,0,25.113,C,PP12,30,1,,,
35601,2023-03-30,7,0,8096,0,100,96.38,100,96.38,28.91,1.1,881,0,25.115,A,PP3,30,0,,รอยต่อ,
35602,2023-03-30,7.08,0,7868,0,100,92.61,100,92.61,27.78,0.7,704,0,25.115,B,PP3,30,0,,รอยต่อ,
35603,2023-03-31,3.82,0,5979,0,100,86.95,100,86.95,39.13,0.2,584,0,25.12,A,PP12,45,1,,,
35604,2023-03-31,1.75,0,1995,0,100,95,100,95,28.5,0.4,194,0,25.12,B,PPC,30,1,,,
35605,2023-03-31,7.83,0,8917,0.005,100,94.9,100,94.9,28.47,0.4,889,0.025,25.118,A,PPC,30,1,,,
35606,2023-03-31,7.08,0,7880,0,100,92.75,100,92.75,27.82,0.7,773,0,25.115,A,PP3,30,0,,รอยต่อ,
35607,2023-03-31,7,0,7468,0,100,88.9,100,88.9,26.67,0.7,720,0,25.115,B,PP3,30,0,,รอยต่อ,
35608,2023-03-31,8.08,0,8838,0,100,91.15,100,91.15,27.35,0.6,919,0,25.115,C,PPE,30,0,,รอยต่อ,
35609,2023-03-31,4.42,0,4800,0,100,90.5,100,90.5,27.15,0.4,465,0,25.115,D,PPE,30,0,,รอยต่อ,
35610,2023-04-01,0.55,0,628,0,100,95.15,100,95.15,28.55,0,51,0,25.118,B,PPC,30,1,,,
35611,2023-04-01,5.67,0,9003,0,100,88.21,100,88.21,39.7,1,1071,0,25.117,A,PP12,45,1,,,
35612,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
35613,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,HDPE,30,1,,,
35614,2023-04-01,0.58,0,625,0,100,89.8,100,89.8,26.94,0,60,0,25.12,A,PPC,30,0,-,-,-
35615,2023-04-01,8.08,0,9028,0,100,93.11,100,93.11,27.93,1.1,746,0,25.115,A,PP3,30,1,,,
35616,2023-04-01,7.25,1.5,6400,0,79.31,92.75,100,73.56,27.83,0.4,631,0,25.115,B,PP3,30,1,14.30-19.00  Breaker D26Q1 trip ตลอด ออก Noti. 10789020 Oncall ME ตรวจเช็คแก้ไขพบว่าสายไฟของ Motor layer Up-Down(D26)ในรางกระดูกงูขาดในแก้ไขโดยเปลี่ยนสายไฟเส้นใหม่,,
35617,2023-04-01,9.5,0,10185,0,100,89.34,100,89.34,26.8,0.8,852,0,25.115,C,PPE,30,1,,,
35618,2023-04-01,7.08,0,7681,0,100,90.41,100,90.41,27.12,0.8,891,0,25.115,D,PPE,30,1,,,
35619,2023-04-02,0.83,0,896,0,100,89.96,100,89.96,26.99,0,76,0,25.113,C,PP12,30,1,,,
35620,2023-04-02,4.02,0,6438,0,100,88.97,100,88.97,40.04,0.7,643,0,25.117,A,PP12,45,1,,,
35621,2023-04-02,5.5,0,6042,0,100,91.55,100,91.55,27.46,0.5,570,0,25.12,B,PPC,30,1,,,
35622,2023-04-02,11.5,0,12800,0,100,92.75,100,92.75,27.83,1,1297,0,25.113,A,PP3,30,1,,,
35623,2023-04-02,11.67,2.67,9970,0,77.12,92.31,100,71.19,27.69,0,1008,0,25.114,B,PP3,30,1,02.20-06.00 ชุดดัน Pallet วิ่งชนหัว Proximity D40 หักจนใช้งานไม่ได้ไม่มีของเปลี่ยน ออก Noti.10789107,,
35624,2023-04-03,1.92,0,2036,0,100,88.37,100,88.37,26.51,0.4,204,0,25.118,A,PPC,30,1,,,
35625,2023-04-03,6,0,9622,0,100,89.09,100,89.09,40.09,0.6,948,0,25.117,A,PP12,45,1,,,
35626,2023-04-03,0.75,0,880,0,100,97.78,100,97.78,29.33,0,101,0,25.12,B,PPC,30,1,,,
35627,2023-04-03,13.16,0,14508,0.225,100,91.87,99.94,91.81,27.56,2,1439,0.55,25.115,A,HDPE,30,0,,,
35628,2023-04-03,6.08,0,7211,0,100,98.83,100,98.83,29.65,0.5,720,0,25.115,A,PP3,30,1,,,
35629,2023-04-03,1,0,1160,0,100,96.67,100,96.67,29,0,200,0,25.115,B,PP3,30,1,,,
35630,2023-04-04,6.25,0,10081,0,100,89.61,100,89.61,40.32,1,988,0,25.118,A,PP12,45,1,,,
35631,2023-04-04,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
35632,2023-04-04,10.8,0,12266,0.06,100,94.65,99.98,94.63,28.39,3.3,1240,0.65,25.115,A,HDPE,30,0,,,
35633,2023-04-05,5.5,2.5,2684,0,54.55,74.56,100,40.67,22.37,0.5,285,0,25.115,C,PP12,30,1,10.30-11.00  MM เปลี่ยนสลักล็อคแกน holding tong D/S ให้ใหม่เนื่องจากหัก  16.30 turning bagหมุนไม่หยุดตรงตำแหน่งOFFไฟหลายครั้งไม่หายแจ้งMiเข้ามาแก้ไขออกNoti 10789563 18.30 Miเข้ามาตรวจสอบการ์ดและทดลองเดินตอนนี้ยังไม่มีอาการMiยังไม่ได้เปลี่ยนอุปกรณ์อะไร,,
35634,2023-04-05,2.25,0,3594,0,100,88.74,100,88.74,39.93,0.5,368,0,25.119,A,PP12,45,1,,,
35635,2023-04-05,3.75,0,4022,0.6,100,89.38,99.4,88.84,26.81,0.6,235,0,25.119,B,PPC,30,1,,,
35636,2023-04-05,5.33,0,6040,0,100,94.43,100,94.43,28.33,0.6,605,0,25.115,A,PP3,30,1,,,
35637,2023-04-05,5.33,0,6026,0,100,94.22,100,94.22,28.26,0.4,602,0,25.115,B,PP3,30,0,,,
35638,2023-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35639,2023-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35640,2023-04-06,3.42,0,3916,0,100,95.42,100,95.42,28.63,0.2,372,0,25.117,B,PPC,30,1,,,
35641,2023-04-06,3.33,0,5259,0,100,87.74,100,87.74,39.48,0.6,551,0,25.117,A,PP12,45,1,,,
35642,2023-04-06,8.58,0,9711,0,100,94.32,100,94.32,28.3,1.6,848,0,25.115,A,PP3,30,1,,,
35643,2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PPC,30,0,รอโปรแกรม,,
35644,2023-04-06,8.58,0,9604,0,100,93.28,100,93.28,27.98,1.8,822,0,25.115,B,PP3,30,0,,,
35645,2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35646,2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35647,2023-04-07,1.3,0,1471,0.005,100,94.29,99.99,94.28,28.29,0.3,152,0,25.118,B,PPC,30,1,,,
35648,2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
35649,2023-04-07,6.75,0,7734,0,100,95.48,100,95.48,28.64,0.4,629,0,25.117,A,PPC,30,1,,,
35650,2023-04-07,2.42,0,3774,0,100,86.64,100,86.64,38.99,0.2,365,0,25.118,A,PP12,45,1,,,
35651,2023-04-07,1.92,0,2200,0,100,95.49,100,95.49,28.65,1,220,0,25.115,A,PP3,30,0,,,
35652,2023-04-07,1.92,0,2200,0,100,95.49,100,95.49,28.65,1,220,0,25.115,B,PP3,30,0,,,
35653,2023-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant PPE S/D,,
35654,2023-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant PPE S/D,,
35655,2023-04-07,0.6,0,651,0,100,90.42,100,90.42,27.12,0,58,0,25.115,C,PP12,30,0,,,
35656,2023-04-08,4.55,0,7471,0,100,91.22,100,91.22,41.05,0.4,735,0,25.118,A,PP12,45,1,,,
35657,2023-04-08,8.75,1.67,7762,0.025,80.91,91.36,99.99,73.91,27.41,0.8,746,0,25.117,B,PPC,30,1,16.00 น. - 17.40 น. แกนของชุดตัวกัน Pallet ตกไม่ทำงานจึงตรวจสอบพบว่าเฟืองและบูชรองแตกจึงออก Noti. 10789820  เบื้องต้นทำการถอดเฟืองสีขาวจาก ชุด  Gravity roller มาใส่เพื่อใช้ไปก่อน,,
35658,2023-04-08,12.83,0,13840,0,100,89.89,100,89.89,26.97,1.8,1386,0,25.114,A,PP3,30,1,,,
35659,2023-04-08,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
35660,2023-04-08,12.83,0,13840,0,100,89.89,100,89.89,26.97,1.8,1377,0,25.114,B,PP3,30,0,,,
35661,2023-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35662,2023-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35663,2023-04-09,13.08,2,12069,0,84.71,90.77,100,76.89,27.23,0.8,1190,0,25.118,B,PPC,30,1,23.00-01.00 น็อตเพลา Cylinder ชุด Bottom seal หักคา / แก่ไขถอด Cylinder ของ Line C PPE มาใส่แทนก่อน,,
35664,2023-04-09,7.37,0,7874,0,100,89.03,100,89.03,26.71,0.4,774,0,25.114,C,PP12,30,1,,,
35665,2023-04-09,3.33,0,5315,0,100,88.67,100,88.67,39.9,0.8,537,0,25.117,A,PP12,45,1,,,
35666,2023-04-09,11.42,0,12880,0,100,93.99,100,93.99,28.2,0,1193,0,25.115,A,PP3,30,1,,,
35667,2023-04-09,11.33,0,12820,0,100,94.29,100,94.29,28.29,2.2,1247,0,25.114,B,PP3,30,1,,,
35668,2023-04-10,4.83,0,7622,0,100,87.67,100,87.67,39.45,1.6,758,0,25.117,A,PP12,45,1,,,
35669,2023-04-10,7.82,0,8273,0,100,88.16,100,88.16,26.45,1,772,0,25.114,C,PP12,30,1,,,
35670,2023-04-10,5.75,0,6250,0.02,100,90.58,99.99,90.57,27.17,0.6,681,0,25.12,B,PPC,30,1,,,
35671,2023-04-10,2.92,0,3178,0.05,100,90.7,99.94,90.65,27.21,0.6,329,0,25.12,A,PPC,30,1,,,
35672,2023-04-11,8.75,0,9909,0,100,94.37,100,94.37,28.31,1.05,983,0,25.114,A,PP3,30,1,,,
35673,2023-04-11,8.75,0,9950,0,100,94.76,100,94.76,28.43,0.8,982,0,25.115,B,PP3,30,1,,,
35674,2023-04-10,11.25,0,12585,0,100,93.22,100,93.22,27.97,1.25,1267,0,25.114,A,PP3,30,1,,,
35675,2023-04-10,11.25,0,12600,0,100,93.33,100,93.33,28,1.1,1264,0,25.115,B,PP3,30,1,,,
35676,2023-04-11,8.82,0,9466,0,100,89.44,100,89.44,26.83,0.8,884,0,25.114,C,PP12,30,1,,,
35677,2023-04-11,5,0,7975,0,100,88.61,100,88.61,39.88,1.6,771,0,25.117,A,PP12,45,1,,,
35678,2023-04-11,5.6,0,6000,0.025,100,89.29,99.98,89.27,26.79,0.4,660,0.25,25.12,A,HDPE,30,0,,,
35679,2023-04-11,3.75,0,4058,0,100,90.18,100,90.18,27.05,0.3,375,0,25.12,B,PPC,30,1,,,
35680,2023-04-12,7.75,0,8449,0,100,90.85,100,90.85,27.25,0.9,817,0,25.114,C,PP12,30,1,,,
35681,2023-04-12,7.42,0,7958,0,100,89.38,100,89.38,26.81,0.2,772,0,25.117,B,PPC,30,1,,,
35682,2023-04-12,5.05,0,7913,0,100,87.05,100,87.05,39.17,0.6,742,0,25.117,A,PP12,45,1,,,
35683,2023-04-12,11,0,11931,0.085,100,90.39,99.97,90.36,27.12,3.4,1180,0.625,25.12,A,HDPE,30,0,,,
35684,2023-04-12,12.92,0,14818,0,100,95.58,100,95.58,28.67,1.3,1431,0,25.114,A,PP3,30,1,,,
35685,2023-04-12,13,0,14440,0,100,92.56,100,92.56,27.77,1.3,1472,0,25.115,B,PP3,30,1,,,
35686,2023-04-13,3.38,0,3540,0,100,87.28,100,87.28,26.18,0.2,315,0,25.114,C,PP12,30,1,,,
35687,2023-04-13,9.33,0,10944,0,100,97.75,100,97.75,29.32,0.3,1017,0,25.118,B,PPC,30,1,,,
35688,2023-04-13,3.02,0,4833,0,100,88.91,100,88.91,40.01,0.4,512,0,25.115,A,PP12,45,1,,,
35689,2023-04-13,8.8,0,9574,0.025,100,90.66,99.99,90.65,27.2,1,755,0.5,25.12,A,HDPE,30,0,,,
35690,2023-04-13,10.08,0,11686,0,100,96.61,100,96.61,28.98,1.1,1101,0,25.114,A,PP3,30,0,,,
35691,2023-04-13,10,0,11680,0,100,97.33,100,97.33,29.2,1.1,1175,0,25.115,B,PP3,30,0,,,
35692,2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35693,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35694,2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35695,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35696,2023-04-14,12.5,0,14191,0,100,94.61,100,94.61,28.38,1.4,1369,0,25.118,B,PPC,30,1,,,
35697,2023-04-14,7.88,0,8393,0,100,88.76,100,88.76,26.63,1,807,0,25.114,C,PP12,30,1,,,
35698,2023-04-14,6.68,0,6249,0,100,51.97,100,51.97,23.39,0.8,621,0,25.117,A,PP12,45,1,Bagging A : 16.30 - 17.30 LOT 0230401027 3325M  พบปัญหา top seal มีรอยปริขาดตรงกลางแนวรอยซีลบางลูก  การแก้ไข : ปรับลด temp topseal และ ปรับ colling time ใหม่,,
35699,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PPC,30,0,รอโปรแกรม,,
35700,2023-04-14,9.67,0,10732,0,100,92.49,100,92.49,27.75,1.1,1028,0,25.113,A,PP3,30,0,,,
35701,2023-04-14,9.58,0,10715,0,100,93.21,100,93.21,27.96,1.1,1060,0,25.114,B,PP3,30,0,,,
35702,2023-04-15,4.92,0,7855,0,100,88.7,100,88.7,39.91,0.6,751,0,25.117,A,PP12,45,1,,,
35703,2023-04-15,7.75,0,8689,0,100,93.43,100,93.43,28.03,0.7,826,0,25.118,B,PPC,30,1,,,
35704,2023-04-15,9,0,9566,0,100,88.57,100,88.57,26.57,0.6,921,0,25.114,C,PP12,30,1,,,
35705,2023-04-14,16.19,0,17703,0.1,100,91.12,99.98,91.1,27.34,2.6,1853,0.85,25.118,A,HDPE,30,0,,,
35706,2023-04-15,6.25,0,7063,0.025,100,94.17,99.99,94.16,28.25,0.6,669,0.3,25.115,A,HDPE,30,0,,,
35707,2023-04-15,12.5,4,9533,0,68,93.46,100,63.55,28.04,1,939,0,25.114,A,PP3,30,0,"09.00-13.00 Palletizer fault'Prox.sw.control hoist. Unit top  ไม่สามารถ Reset ให้หายได้ 
 จึงออก Noti.10790321 Oncall MI ให้แก้ไขตรวจเช็คพบว่าขาเสียบขั้วสายไฟในตัว Prox.D35 B8 เสียแต่ไม่มี Prox. ตัวใหม่เปลี่ยน
จึงถอด Prox. ออกไปซ่อมขาเสียบขั้วสายไฟในตัว Prox. ใหม่ที่ Work shop",,
35708,2023-04-15,13.17,0,14400,0,100,91.12,100,91.12,27.33,1.5,1360,0,25.115,B,PP3,30,0,,,
35709,2023-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant PPE S/D,,
35710,2023-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant PPE S/D,,
35711,2023-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant PPE S/D,,
35712,2023-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant PPE S/D,,
35713,2023-04-16,5.42,0,5855,0,100,90.02,100,90.02,27.01,5.2,574,0,25.113,C,PP12,30,1,,,
35714,2023-04-16,3.87,0,6265,0,100,89.94,100,89.94,40.47,0.8,617,0,25.116,A,PP12,45,1,,,
35715,2023-04-16,9.33,0,10544,0,100,94.18,100,94.18,28.25,1.4,1022,0,25.12,B,PPC,30,1,,,
35716,2023-04-16,5.83,0,6365,0.025,100,90.98,99.98,90.96,27.29,0.4,645,0,25.117,A,HDPE,30,0,,,
35717,2023-04-16,11.25,0,12267,0,100,90.87,100,90.87,27.26,2.9,1221,0,25.115,A,PP3,30,0,,,
35718,2023-04-16,11.25,0,12382,0,100,91.72,100,91.72,27.52,2.9,1228,0,25.115,B,PP3,30,0,,,
35719,2023-04-17,6,0,9472,0,100,87.7,100,87.7,39.47,0.9,915,0,25.114,A,PP12,45,1,,,
35720,2023-04-17,9.67,0,10669,0,100,91.94,100,91.94,27.58,1.4,1041,0,25.118,B,PPC,30,1,,,
35721,2023-04-17,2.37,0,2713,0,100,95.39,100,95.39,28.62,0.2,272,0,25.118,A,PPC,30,1,,,
35722,2023-04-17,11.5,0,12480,0,100,90.43,100,90.43,27.13,2.6,1252,0,25.115,A,PP3,30,1,,,
35723,2023-04-17,11.5,0,12478,0,100,90.42,100,90.42,27.13,2.55,1246,0,25.115,B,PP3,30,1,,,
35724,2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
35725,2023-04-18,3.33,0,5666,0,100,94.53,100,94.53,42.54,0.6,535,0,25.116,A,PP12,45,1,,,
35726,2023-04-18,2.42,0,2692,0,100,92.7,100,92.7,27.81,0.3,267,0,25.12,B,PPC,30,1,,,
35727,2023-04-18,8.17,0,8636,0.025,100,88.09,99.99,88.08,26.43,0.8,838,0,25.118,A,PPC,30,1,,,
35728,2023-04-18,0.7,0,758,0,100,90.24,100,90.24,27.07,0,65,0,25.115,C,PP12,30,1,,,
35729,2023-04-18,6.33,0,7162,0,100,94.29,100,94.29,28.29,1,716,0,25.113,A,PP3,30,1,,,
35730,2023-04-18,6.25,0,7028,0,100,93.71,100,93.71,28.11,0,713,0,25.116,B,PP3,30,1,,,
35731,2023-04-19,6.15,0,9882,0,100,89.27,100,89.27,40.17,0.1,872,0,25.116,A,PP12,45,1,-,"หัวม้วน,ท้ายม้วน",-
35732,2023-04-19,11.33,0,12355,0.015,100,90.87,100,90.87,27.26,2.5,1250,0,25.119,A,PPC,30,1,,,
35733,2023-04-19,5.7,0,6280,0,100,91.81,100,91.81,27.54,0.7,636,0,25.114,A,PP3,30,1,,,
35734,2023-04-19,5.7,0,6256,0,100,91.46,100,91.46,27.44,0.7,610,0,25.114,B,PP3,30,1,,,
35735,2023-04-19,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม,,
35736,2023-04-20,3.75,0,6223,0,100,92.19,100,92.19,41.49,0.7,576,0,25.113,A,PP12,45,1,,,
35737,2023-04-20,11.58,0,12232,0,100,88.03,100,88.03,26.41,1.2,1171,0,25.114,C,PP12,30,1,,,
35738,2023-04-20,2.42,0,2800,0,100,96.42,100,96.42,28.93,0.5,280,0,25.115,A,PP3,30,1,,,
35739,2023-04-20,2.42,0,2784,0,100,95.87,100,95.87,28.76,0.5,275,0,25.115,B,PP3,30,1,,,
35740,2023-04-21,4.67,0,7548,0.005,100,89.79,100,89.79,40.41,1.1,827,0,25.113,A,PP12,45,1,,,
35741,2023-04-21,8.17,0,9155,0,100,93.38,100,93.38,28.01,1,886,0,25.117,C,PP12,30,1,,,
35742,2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,ไม่มีโปรแกรม Bag out,,
35743,2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,ไม่มีโปรแกรม Bag out,,
35744,2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35745,2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35746,2023-04-22,7.43,0,7881,0,100,88.39,100,88.39,26.52,0.6,772,0,25.116,C,PP12,30,1,,,
35747,2023-04-22,0.3,0,492,0,100,91.11,100,91.11,41,0,43,0,25.116,A,PP12,45,1,,,
35748,2023-04-23,10.58,0.5,10826,0,95.27,89.5,100,85.27,26.85,1.1,1045,0,25.116,C,PP12,30,1,"Bagging C : 02.20-02.50 สายลม holding tong D/S แตกรั่ว 1 เส้น ทำให้จับถุงไม่ค่อยอยู่
การแก้ไข : ทำการเปลี่ยนสายลมเส้นใหม่ใส่แทน",,
35749,2023-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,ไม่มีโปรแกรม Bag out,,
35750,2023-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,ไม่มีโปรแกรม Bag out,,
35751,2023-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
35752,2023-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35753,2023-04-23,3.7,0,5929,0,100,89.02,100,89.02,40.06,0.4,578,0,25.114,A,PP12,45,1,,,
35754,2023-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,Bag Jumbo,,
35755,2023-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,Bag Jumbo,,
35756,2023-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
35757,2023-04-24,3.75,0,5931,0,100,87.87,100,87.87,39.54,0.5,595,0,25.118,A,PP12,45,1,,,
35758,2023-04-24,10.75,1.33,9982,0,87.63,88.31,100,77.39,26.49,0.8,999,0,25.115,C,PP12,30,1,"Bagging C : 02.00 - 03.20 ชุด main drive หยุดไม่ตรงตำแหน่ง ทำให้ซีล top seal ไม่ดี ปากเปิด					
การแก้ไข : ปรัขตำแหน่งชุด main drive ใหม่",,
35759,2023-04-24,3.42,0,3616,0,100,88.11,100,88.11,26.43,0.4,342,0,25.119,A,PPC,30,1,,,
35760,2023-04-24,4.08,0,4240,0,100,86.6,100,86.6,25.98,0.4,451,0,25.115,A,PP3,30,1,,รอยต่อ,
35761,2023-04-24,4.92,0,5137,0,100,87.01,100,87.01,26.1,0.4,509,0,25.114,B,PP3,30,1,,รอยต่อ,
35762,2023-04-25,8.75,0,9270,0,100,88.29,100,88.29,26.49,0.9,887,0,25.115,C,PP12,30,1,,,
35763,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,S/D,,
35764,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,S/D,,
35765,2023-04-25,4.58,0,5168,0,100,94.03,100,94.03,28.21,0.6,501,0,25.118,A,PPC,30,1,,,
35766,2023-04-25,1.25,0,2000,0,100,88.89,100,88.89,40,0.2,233,0,25.118,A,PP12,45,1,,,
35767,2023-04-25,12.92,1.5,11394,0,88.39,83.14,100,73.49,24.94,1.2,1113,0,25.114,B,PP3,30,1,07.00-08.30 Inkjet มีปัญหาหัวฉีดเลอะหมึกไหลเยิ้ม ทำการแก้ไขล้างหัวฉีด หลายรอบ อาการไม่หายขาดยืมเครื่อง Inkjet PPE line D  มาใช้งานก่อน และแจ้ง ผู้รับเหมาซ่อม,,
35768,2023-04-25,13,0,12880,0,100,82.56,100,82.56,24.77,1.2,1365,0,25.115,A,PP3,30,1,10.00-11.00 ที่วาง Product เต็ม WH กำลังทะยอยขนย้าย,,
35769,2023-04-26,6.33,0,10344,0,100,90.78,100,90.78,40.85,1.1,1028,0,25.115,A,PP12,45,1,,,
35770,2023-04-26,6.92,0,7385,0,100,88.93,100,88.93,26.68,1,734,0,25.114,C,PP12,30,1,,,
35771,2023-04-26,13.17,0,13883,0.04,100,87.84,99.99,87.83,26.35,0.5,1374,0,25.119,A,PPC,30,1,,,
35772,2023-04-27,2.77,0,4479,0,100,89.83,100,89.83,40.42,0.9,457,0,25.118,A,PP12,45,1,,,
35773,2023-04-27,9.58,0,10100,0,100,87.86,100,87.86,26.36,1.1,1016,0,25.12,A,PPC,30,1,,,
35774,2023-04-27,7.58,0,8121,0,100,89.28,100,89.28,26.78,0.8,789,0,25.117,C,PP12,30,1,,,
35775,2023-04-27,1.08,0,1188,0,100,91.67,100,91.67,27.5,0.2,178,0,25.115,D,PPE,30,1,,,
35776,2023-04-27,13.92,0,15280,0,100,91.48,100,91.48,27.44,1.35,1486,0,25.115,A,PP3,30,1,,,
35777,2023-04-27,12.17,0,8704,0,100,59.6,100,59.6,17.88,1,872,0,25.114,B,PP3,30,1,14.00-17.00 MI เข้าตรวจสอบอาการ พบว่า  Joint คันชักสึกหรอมาก ทำงานกระตุกทำให้ชั่งไม่นิ่ง ไปหาอะไหล่เปลี่ยน Weight scale B  swing ปิดหยุดการใช้งานรอ MI ตรวจเช็คแก้ไข,,
35778,2023-04-28,9,0,10025,0,100,92.82,100,92.82,27.85,0.8,1025,0,25.118,A,PPC,30,1,,,
35779,2023-04-28,7.58,0,8130,0,100,89.38,100,89.38,26.81,1.8,820,0,25.116,C,PP12,30,1,,,
35780,2023-04-28,2.07,0,2226,0,100,89.61,100,89.61,26.88,0.2,246,0,25.115,D,PPE,30,1,,,
35781,2023-04-28,3.28,0,3585,0,100,91.08,100,91.08,27.32,0.2,355,0,25.119,B,PPC,30,1,,,
35782,2023-04-28,3.83,0,6053,0,100,87.8,100,87.8,39.51,0.7,617,0,25.119,A,PP12,45,1,,,
35783,2023-04-28,13.67,0,15160,0,100,92.42,100,92.42,27.72,1.2,1460,0,25.115,A,PP3,30,1,,,
35784,2023-04-28,0.75,0,418,0,100,46.44,100,46.44,13.93,0,45,0,25.114,B,PP3,30,1,Bag  หัว A หัวเดียว Weight ห้ว B น้ำหนักไม่ได้ ออก noti 10791798,,
35785,2023-04-29,4.9,0,7674,0,100,87.01,100,87.01,39.15,0.5,764,0,25.118,A,PP12,45,1,,,
35786,2023-04-29,12.92,0,13607,0,100,87.76,100,87.76,26.33,1.2,1370,0,25.117,C,PP12,30,1,,,
35787,2023-04-29,12.17,0,13485,0,100,92.34,100,92.34,27.7,1.6,1454,0,25.116,A,PPC,30,1,,,
